Unnamed: 0,balls_per_over,city,dates,match_referees,reserve_umpires,tv_umpires,umpires,winner,player_of_match,toss_decision,toss_winner,venue,team_a,team_b,target_overs,target_runs
903,6,Mumbai,2014-05-30,J Srinath,RM Deshpande,AK Chaudhary,"HDPK Dharmasena, RJ Tucker",Kings XI Punjab,V Sehwag,field,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,Kings XI Punjab,20.0,227
904,6,Bangalore,2014-06-01,RS Mahanama,CK Nandan,S Ravi,"HDPK Dharmasena, BNJ Oxenford",Kolkata Knight Riders,MK Pandey,field,Kolkata Knight Riders,M Chinnaswamy Stadium,Kolkata Knight Riders,Kings XI Punjab,20.0,200
905,6,Kolkata,2015-04-08,J Srinath,VK Sharma,PG Pathak,"S Ravi, C Shamshuddin",Kolkata Knight Riders,M Morkel,field,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,20.0,169
906,6,Chennai,2015-04-09,M Nayyar,K Bharatan,RM Deshpande,"RK Illingworth, VA Kulkarni",Chennai Super Kings,A Nehra,field,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,20.0,151
907,6,Pune,2015-04-10,GF Labrooy,CK Nandan,K Srinath,"SD Fry, CB Gaffaney",Rajasthan Royals,JP Faulkner,field,Kings XI Punjab,Maharashtra Cricket Association Stadium,Kings XI Punjab,Rajasthan Royals,20.0,163
908,6,Chennai,2015-04-11,M Nayyar,K Bharatan,RM Deshpande,"RK Illingworth, VA Kulkarni",Chennai Super Kings,BB McCullum,bat,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Sunrisers Hyderabad,20.0,210
909,6,Kolkata,2015-04-11,J Srinath,VK Sharma,PG Pathak,"S Ravi, C Shamshuddin",Royal Challengers Bangalore,CH Gayle,field,Royal Challengers Bangalore,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,20.0,178
910,6,Delhi,2015-04-12,GF Labrooy,Nitin Menon,CK Nandan,"SD Fry, CB Gaffaney",Rajasthan Royals,DJ Hooda,field,Rajasthan Royals,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,20.0,185
911,6,Mumbai,2015-04-12,Chinmay Sharma,A Nand Kishore,K Srinath,"AK Chaudhary, K Srinivasan",Kings XI Punjab,GJ Bailey,field,Mumbai Indians,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,20.0,178
912,6,Bangalore,2015-04-13,M Nayyar,K Bharatan,VA Kulkarni,"RM Deshpande, RK Illingworth",Sunrisers Hyderabad,DA Warner,field,Sunrisers Hyderabad,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,20.0,167
913,6,Ahmedabad,2015-04-14,Chinmay Sharma,A Nand Kishore,K Srinivasan,"AK Chaudhary, SD Fry",Rajasthan Royals,SPD Smith,bat,Mumbai Indians,"Sardar Patel Stadium, Motera",Rajasthan Royals,Mumbai Indians,20.0,165
914,6,Kolkata,2015-04-30,RR Jadeja,A Nand Kishore,RM Deshpande,"AK Chaudhary, M Erasmus",Kolkata Knight Riders,AD Russell,field,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,20.0,166
915,6,Pune,2015-04-15,GF Labrooy,Nitin Menon,CK Nandan,"CB Gaffaney, K Srinath",Delhi Daredevils,MA Agarwal,bat,Kings XI Punjab,Maharashtra Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,20.0,166
916,6,Visakhapatnam,2015-04-16,M Nayyar,VK Sharma,C Shamshuddin,"PG Pathak, S Ravi",Rajasthan Royals,AM Rahane,field,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Rajasthan Royals,20.0,128
917,6,Mumbai,2015-04-17,Chinmay Sharma,K Srinivasan,K Srinath,"AK Chaudhary, M Erasmus",Chennai Super Kings,A Nehra,bat,Mumbai Indians,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,20.0,184
918,6,Visakhapatnam,2015-04-18,M Nayyar,VK Sharma,C Shamshuddin,"PG Pathak, S Ravi",Delhi Daredevils,JP Duminy,bat,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils,20.0,168
919,6,Pune,2015-04-18,GF Labrooy,Nitin Menon,CB Gaffaney,"SD Fry, CK Nandan",Kolkata Knight Riders,AD Russell,field,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Kings XI Punjab,Kolkata Knight Riders,20.0,156
920,6,Ahmedabad,2015-04-19,Chinmay Sharma,K Srinivasan,K Srinath,"AK Chaudhary, M Erasmus",Rajasthan Royals,AM Rahane,bat,Chennai Super Kings,"Sardar Patel Stadium, Motera",Rajasthan Royals,Chennai Super Kings,20.0,157
921,6,Bangalore,2015-04-19,J Srinath,K Bharatan,RM Deshpande,"RK Illingworth, VA Kulkarni",Mumbai Indians,Harbhajan Singh,field,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,20.0,210
922,6,Delhi,2015-04-20,GF Labrooy,Nitin Menon,CK Nandan,"SD Fry, CB Gaffaney",Kolkata Knight Riders,UT Yadav,field,Kolkata Knight Riders,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,20.0,147
923,6,Ahmedabad,2015-04-21,Chinmay Sharma,K Srinath,AK Chaudhary,"M Erasmus, S Ravi",,SE Marsh,field,Kings XI Punjab,"Sardar Patel Stadium, Motera",Rajasthan Royals,Kings XI Punjab,20.0,192
924,6,Visakhapatnam,2015-04-22,M Nayyar,K Bharatan,RM Deshpande,"RK Illingworth, VA Kulkarni",Sunrisers Hyderabad,DA Warner,field,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,12.0,118
925,6,Bangalore,2015-04-22,J Srinath,VK Sharma,PG Pathak,"JD Cloete, C Shamshuddin",Chennai Super Kings,SK Raina,field,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,20.0,182
926,6,Delhi,2015-04-23,GF Labrooy,Nitin Menon,CB Gaffaney,"SD Fry, CK Nandan",Delhi Daredevils,SS Iyer,field,Mumbai Indians,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,20.0,191
927,6,Ahmedabad,2015-04-24,Chinmay Sharma,K Srinath,AK Chaudhary,"M Erasmus, S Ravi",Royal Challengers Bangalore,MA Starc,field,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",Rajasthan Royals,Royal Challengers Bangalore,20.0,131
928,6,Mumbai,2015-04-25,RS Mahanama,CK Nandan,SD Fry,"HDPK Dharmasena, CB Gaffaney",Mumbai Indians,SL Malinga,bat,Mumbai Indians,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,20.0,158
929,6,Chennai,2015-04-25,J Srinath,VK Sharma,PG Pathak,"JD Cloete, C Shamshuddin",Chennai Super Kings,BB McCullum,bat,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kings XI Punjab,20.0,193
930,6,Delhi,2015-04-26,GF Labrooy,K Srinath,AK Chaudhary,"M Erasmus, S Ravi",Royal Challengers Bangalore,VR Aaron,field,Royal Challengers Bangalore,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,20.0,96
931,6,Chandigarh,2015-04-27,RS Mahanama,CK Nandan,SD Fry,"HDPK Dharmasena, CB Gaffaney",Sunrisers Hyderabad,TA Boult,field,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Sunrisers Hyderabad,20.0,151
932,6,Kolkata,2015-05-07,RS Mahanama,A Nand Kishore,K Srinivasan,"AK Chaudhary, M Erasmus",Kolkata Knight Riders,PP Chawla,bat,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,20.0,172
933,6,Bangalore,2015-04-29,RS Madugalle,VK Sharma,C Shamshuddin,"JD Cloete, PG Pathak",,,field,Rajasthan Royals,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,0.0,0
934,6,Chennai,2015-04-28,J Srinath,K Bharatan,RK Illingworth,"RM Deshpande, VA Kulkarni",Chennai Super Kings,DJ Bravo,field,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,20.0,135
935,6,Delhi,2015-05-01,RS Madugalle,K Bharatan,VA Kulkarni,"RK Illingworth, S Ravi",Delhi Daredevils,NM Coulter-Nile,field,Delhi Daredevils,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,20.0,119
936,6,Mumbai,2015-05-01,RS Mahanama,Nitin Menon,CB Gaffaney,"HDPK Dharmasena, CK Nandan",Mumbai Indians,AT Rayudu,field,Rajasthan Royals,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,20.0,188
937,6,Bangalore,2015-05-02,J Srinath,VK Sharma,C Shamshuddin,"JD Cloete, PG Pathak",Royal Challengers Bangalore,Mandeep Singh,field,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,10.0,112
938,6,Hyderabad,2015-05-02,RR Jadeja,A Nand Kishore,M Erasmus,"AK Chaudhary, K Srinivasan",Sunrisers Hyderabad,DA Warner,field,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,20.0,193
939,6,Chandigarh,2015-05-03,RS Madugalle,RM Deshpande,S Ravi,"RK Illingworth, VA Kulkarni",Mumbai Indians,LMP Simmons,bat,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,20.0,173
940,6,Mumbai,2015-05-03,RS Mahanama,,CK Nandan,"HDPK Dharmasena, CB Gaffaney",Rajasthan Royals,AM Rahane,field,Delhi Daredevils,Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,20.0,190
941,6,Chennai,2015-05-04,J Srinath,PG Pathak,JD Cloete,"C Shamshuddin, K Srinath",Chennai Super Kings,SK Raina,bat,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,20.0,149
942,6,Kolkata,2015-05-04,RR Jadeja,A Nand Kishore,K Srinivasan,"AK Chaudhary, M Erasmus",Kolkata Knight Riders,UT Yadav,field,Sunrisers Hyderabad,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,20.0,168
943,6,Mumbai,2015-05-05,RS Mahanama,Nitin Menon,CK Nandan,"HDPK Dharmasena, CB Gaffaney",Mumbai Indians,Harbhajan Singh,bat,Delhi Daredevils,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,20.0,153
944,6,Bangalore,2015-05-06,RS Madugalle,RM Deshpande,S Ravi,"RK Illingworth, VA Kulkarni",Royal Challengers Bangalore,CH Gayle,field,Kings XI Punjab,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,20.0,227
945,6,Mumbai,2015-05-07,J Srinath,PG Pathak,HDPK Dharmasena,"JD Cloete, C Shamshuddin",Sunrisers Hyderabad,EJG Morgan,field,Rajasthan Royals,Brabourne Stadium,Rajasthan Royals,Sunrisers Hyderabad,20.0,202
946,6,Chennai,2015-05-08,RR Jadeja,Nitin Menon,K Srinath,"CB Gaffaney, CK Nandan",Mumbai Indians,HH Pandya,bat,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,20.0,159
947,6,Kolkata,2015-05-09,RS Mahanama,A Nand Kishore,K Srinivasan,"AK Chaudhary, HDPK Dharmasena",Kolkata Knight Riders,AD Russell,bat,Kings XI Punjab,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,20.0,184
948,6,Raipur,2015-05-09,RS Madugalle,RM Deshpande,RK Illingworth,"VA Kulkarni, S Ravi",Sunrisers Hyderabad,MC Henriques,bat,Sunrisers Hyderabad,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Sunrisers Hyderabad,20.0,164
949,6,Mumbai,2015-05-10,J Srinath,PG Pathak,K Srinath,"JD Cloete, C Shamshuddin",Royal Challengers Bangalore,AB de Villiers,bat,Royal Challengers Bangalore,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,20.0,236
950,6,Chennai,2015-05-10,RR Jadeja,Nitin Menon,CB Gaffaney,"M Erasmus, CK Nandan",Chennai Super Kings,RA Jadeja,bat,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,20.0,158
951,6,Hyderabad,2015-05-11,RS Mahanama,A Nand Kishore,K Srinivasan,"AK Chaudhary, HDPK Dharmasena",Sunrisers Hyderabad,DA Warner,bat,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kings XI Punjab,20.0,186
952,6,Raipur,2015-05-12,RS Madugalle,RM Deshpande,S Ravi,"RK Illingworth, VA Kulkarni",Delhi Daredevils,Z Khan,bat,Chennai Super Kings,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Chennai Super Kings,20.0,120
953,6,Chandigarh,2015-05-13,J Srinath,PG Pathak,CK Nandan,"JD Cloete, C Shamshuddin",Kings XI Punjab,AR Patel,field,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,10.0,107
954,6,Mumbai,2015-05-14,RR Jadeja,AY Dandekar,RM Deshpande,"RK Illingworth, VA Kulkarni",Mumbai Indians,HH Pandya,field,Kolkata Knight Riders,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,20.0,172
955,6,Hyderabad,2015-05-15,RS Mahanama,A Nand Kishore,K Srinath,"AK Chaudhary, HDPK Dharmasena",Royal Challengers Bangalore,V Kohli,bat,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,6.0,81
956,6,Chandigarh,2015-05-16,J Srinath,VK Sharma,JD Cloete,"CK Nandan, C Shamshuddin",Chennai Super Kings,P Negi,bat,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Chennai Super Kings,20.0,131
957,6,Mumbai,2015-05-16,RR Jadeja,AY Dandekar,VA Kulkarni,"RM Deshpande, RK Illingworth",Rajasthan Royals,SR Watson,bat,Rajasthan Royals,Brabourne Stadium,Rajasthan Royals,Kolkata Knight Riders,20.0,200
958,6,Bangalore,2015-05-17,RS Madugalle,Nitin Menon,PG Pathak,"HDPK Dharmasena, K Srinivasan",,,field,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,20.0,188
959,6,Hyderabad,2015-05-17,RS Mahanama,A Nand Kishore,AK Chaudhary,"CB Gaffaney, K Srinath",Mumbai Indians,MJ McClenaghan,bat,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,20.0,114
960,6,Mumbai,2015-05-19,RS Madugalle,CK Nandan,VA Kulkarni,"HDPK Dharmasena, RK Illingworth",Mumbai Indians,KA Pollard,bat,Mumbai Indians,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,20.0,188
961,6,Pune,2015-05-20,RS Mahanama,K Srinath,CB Gaffaney,"AK Chaudhary, C Shamshuddin",Royal Challengers Bangalore,AB de Villiers,bat,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Rajasthan Royals,20.0,181
962,6,Ranchi,2015-05-22,RS Mahanama,K Srinath,C Shamshuddin,"AK Chaudhary, CB Gaffaney",Chennai Super Kings,A Nehra,field,Chennai Super Kings,JSCA International Stadium Complex,Chennai Super Kings,Royal Challengers Bangalore,20.0,140
963,6,Kolkata,2015-05-24,RS Madugalle,CK Nandan,VA Kulkarni,"HDPK Dharmasena, RK Illingworth",Mumbai Indians,RG Sharma,field,Chennai Super Kings,Eden Gardens,Mumbai Indians,Chennai Super Kings,20.0,203
964,6,Mumbai,2016-04-09,J Srinath,VK Sharma,VA Kulkarni,"HDPK Dharmasena, CK Nandan",Rising Pune Supergiants,AM Rahane,bat,Mumbai Indians,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiants,20.0,122
965,6,Kolkata,2016-04-10,M Nayyar,A Deshmukh,Nitin Menon,"S Ravi, C Shamshuddin",Kolkata Knight Riders,AD Russell,field,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,20.0,99
966,6,Chandigarh,2016-04-11,Chinmay Sharma,K Bharatan,A Nand Kishore,"AK Chaudhary, VA Kulkarni",Gujarat Lions,AJ Finch,field,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Gujarat Lions,20.0,162
967,6,Bangalore,2016-04-12,J Srinath,YC Barde,KN Ananthapadmanabhan,"HDPK Dharmasena, VK Sharma",Royal Challengers Bangalore,AB de Villiers,field,Sunrisers Hyderabad,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,20.0,228
968,6,Kolkata,2016-04-13,M Nayyar,Navdeep Singh,C Shamshuddin,"Nitin Menon, S Ravi",Mumbai Indians,RG Sharma,field,Mumbai Indians,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,20.0,188
969,6,Rajkot,2016-04-14,Chinmay Sharma,K Bharatan,AY Dandekar,"VA Kulkarni, CK Nandan",Gujarat Lions,AJ Finch,bat,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,Gujarat Lions,Rising Pune Supergiants,20.0,164
970,6,Delhi,2016-04-15,RS Mahanama,Navdeep Singh,Nitin Menon,"S Ravi, C Shamshuddin",Delhi Daredevils,A Mishra,field,Delhi Daredevils,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,20.0,112
971,6,Hyderabad,2016-04-16,J Srinath,A Deshmukh,K Bharatan,"AK Chaudhary, CK Nandan",Kolkata Knight Riders,G Gambhir,bat,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kolkata Knight Riders,20.0,143
972,6,Mumbai,2016-04-16,Chinmay Sharma,YC Barde,KN Ananthapadmanabhan,"HDPK Dharmasena, VK Sharma",Gujarat Lions,AJ Finch,field,Gujarat Lions,Wankhede Stadium,Mumbai Indians,Gujarat Lions,20.0,144
973,6,Chandigarh,2016-04-17,M Nayyar,Navdeep Singh,Nitin Menon,"S Ravi, C Shamshuddin",Kings XI Punjab,M Vohra,bat,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Rising Pune Supergiants,20.0,153
974,6,Bangalore,2016-04-17,RS Mahanama,R Pandit,AY Dandekar,"VA Kulkarni, A Nand Kishore",Delhi Daredevils,Q de Kock,field,Delhi Daredevils,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,20.0,192
975,6,Hyderabad,2016-04-18,J Srinath,A Deshmukh,KN Ananthapadmanabhan,"HDPK Dharmasena, VK Sharma",Sunrisers Hyderabad,DA Warner,field,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,20.0,143
976,6,Chandigarh,2016-04-19,M Nayyar,YC Barde,Nitin Menon,"S Ravi, C Shamshuddin",Kolkata Knight Riders,RV Uthappa,field,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,20.0,139
977,6,Mumbai,2016-04-20,RS Mahanama,R Pandit,A Nand Kishore,"AK Chaudhary, CK Nandan",Mumbai Indians,RG Sharma,field,Mumbai Indians,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,20.0,171
978,6,Rajkot,2016-04-21,S Chaturvedi,A Deshmukh,AY Dandekar,"K Bharatan, HDPK Dharmasena",Sunrisers Hyderabad,B Kumar,field,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,Gujarat Lions,Sunrisers Hyderabad,20.0,136
979,6,Pune,2016-04-22,Chinmay Sharma,YC Barde,KN Ananthapadmanabhan,"CB Gaffaney, VK Sharma",Royal Challengers Bangalore,AB de Villiers,field,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Royal Challengers Bangalore,20.0,186
980,6,Delhi,2016-04-23,M Nayyar,Navdeep Singh,Nitin Menon,"S Ravi, C Shamshuddin",Delhi Daredevils,SV Samson,field,Mumbai Indians,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,20.0,165
981,6,Hyderabad,2016-04-23,RS Mahanama,R Pandit,AY Dandekar,"AK Chaudhary, CK Nandan",Sunrisers Hyderabad,Mustafizur Rahman,field,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kings XI Punjab,20.0,144
982,6,Rajkot,2016-04-24,S Chaturvedi,A Deshmukh,KN Ananthapadmanabhan,"K Bharatan, BNJ Oxenford",Gujarat Lions,V Kohli,bat,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,Gujarat Lions,Royal Challengers Bangalore,20.0,181
983,6,Pune,2016-04-24,Chinmay Sharma,YC Barde,VK Sharma,"CB Gaffaney, A Nand Kishore",Kolkata Knight Riders,SA Yadav,field,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Kolkata Knight Riders,20.0,161
984,6,Chandigarh,2016-04-25,RS Madugalle,Navdeep Singh,C Shamshuddin,"Nitin Menon, RJ Tucker",Mumbai Indians,PA Patel,field,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Mumbai Indians,20.0,190
985,6,Hyderabad,2016-04-26,Amit Sharma,YC Barde,HDPK Dharmasena,"AY Dandekar, CK Nandan",Rising Pune Supergiants,AB Dinda,field,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rising Pune Supergiants,11.0,61
986,6,Delhi,2016-04-27,J Srinath,A Deshmukh,AK Chaudhary,"M Erasmus, S Ravi",Gujarat Lions,CH Morris,field,Delhi Daredevils,Feroz Shah Kotla,Delhi Daredevils,Gujarat Lions,20.0,173
987,6,Mumbai,2016-04-28,RS Madugalle,Navdeep Singh,C Shamshuddin,"Nitin Menon, RJ Tucker",Mumbai Indians,RG Sharma,field,Mumbai Indians,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,20.0,175
988,6,Pune,2016-04-29,Chinmay Sharma,VK Sharma,A Nand Kishore,"CB Gaffaney, BNJ Oxenford",Gujarat Lions,DR Smith,field,Gujarat Lions,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Gujarat Lions,20.0,196
989,6,Delhi,2016-04-30,J Srinath,A Deshmukh,S Ravi,"KN Ananthapadmanabhan, M Erasmus",Delhi Daredevils,CR Brathwaite,field,Kolkata Knight Riders,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,20.0,187
990,6,Hyderabad,2016-04-30,RS Mahanama,R Pandit,CK Nandan,"AK Chaudhary, HDPK Dharmasena",Sunrisers Hyderabad,DA Warner,field,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,20.0,195
991,6,Rajkot,2016-05-01,M Nayyar,YC Barde,CB Gaffaney,"BNJ Oxenford, VK Sharma",Kings XI Punjab,AR Patel,field,Gujarat Lions,Saurashtra Cricket Association Stadium,Gujarat Lions,Kings XI Punjab,20.0,155
992,6,Pune,2016-05-01,RS Madugalle,Navdeep Singh,Nitin Menon,"AY Dandekar, RJ Tucker",Mumbai Indians,RG Sharma,field,Mumbai Indians,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Mumbai Indians,20.0,160
993,6,Bangalore,2016-05-02,J Srinath,A Deshmukh,K Bharatan,"M Erasmus, S Ravi",Kolkata Knight Riders,AD Russell,field,Kolkata Knight Riders,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,20.0,186
994,6,Rajkot,2016-05-03,M Nayyar,YC Barde,A Nand Kishore,"CB Gaffaney, BNJ Oxenford",Delhi Daredevils,RR Pant,field,Delhi Daredevils,Saurashtra Cricket Association Stadium,Gujarat Lions,Delhi Daredevils,20.0,150
995,6,Kolkata,2016-05-04,Amit Sharma,R Pandit,CK Nandan,"AK Chaudhary, HDPK Dharmasena",Kolkata Knight Riders,AD Russell,field,Kings XI Punjab,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,20.0,165
996,6,Delhi,2016-05-05,RS Madugalle,Navdeep Singh,AY Dandekar,"C Shamshuddin, RJ Tucker",Rising Pune Supergiants,AM Rahane,field,Rising Pune Supergiants,Feroz Shah Kotla,Delhi Daredevils,Rising Pune Supergiants,20.0,163
997,6,Hyderabad,2016-05-06,J Srinath,A Deshmukh,KN Ananthapadmanabhan,"M Erasmus, S Ravi",Sunrisers Hyderabad,B Kumar,field,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Gujarat Lions,20.0,127
998,6,Bangalore,2016-05-07,Chinmay Sharma,YC Barde,A Nand Kishore,"CB Gaffaney, BNJ Oxenford",Royal Challengers Bangalore,V Kohli,field,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rising Pune Supergiants,20.0,192
999,6,Chandigarh,2016-05-07,RS Mahanama,R Pandit,AK Chaudhary,"HDPK Dharmasena, CK Nandan",Kings XI Punjab,MP Stoinis,field,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,20.0,182
1000,6,Visakhapatnam,2016-05-08,RS Madugalle,Navdeep Singh,Nitin Menon,"S Ravi, C Shamshuddin",Sunrisers Hyderabad,A Nehra,field,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,Sunrisers Hyderabad,20.0,178
1001,6,Kolkata,2016-05-08,J Srinath,KN Ananthapadmanabhan,K Bharatan,"M Erasmus, RJ Tucker",Gujarat Lions,P Kumar,field,Gujarat Lions,Eden Gardens,Kolkata Knight Riders,Gujarat Lions,20.0,159
1002,6,Chandigarh,2016-05-09,Amit Sharma,R Pandit,CK Nandan,"AK Chaudhary, HDPK Dharmasena",Royal Challengers Bangalore,SR Watson,field,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,20.0,176
1003,6,Visakhapatnam,2016-05-10,S Chaturvedi,YC Barde,BNJ Oxenford,"CB Gaffaney, VK Sharma",Sunrisers Hyderabad,A Zampa,bat,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,Sunrisers Hyderabad,20.0,138
1004,6,Bangalore,2016-05-11,RS Madugalle,Navdeep Singh,RJ Tucker,"AY Dandekar, C Shamshuddin",Mumbai Indians,KH Pandya,field,Mumbai Indians,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,20.0,152
1005,6,Hyderabad,2016-05-12,J Srinath,A Deshmukh,KN Ananthapadmanabhan,"K Bharatan, M Erasmus",Delhi Daredevils,CH Morris,field,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Delhi Daredevils,20.0,147
